[15, 1, 0.05, 0.015736711003153693, False, 8, 4, 25186.248185998287, 2985.814927540361]
[16, 1, 0.05, 0.015237004909823318, False, 8, 4, 25186.248185998287, 2985.814927540361]
[17, 1, 0.05, 0.01478206603794269, False, 8, 4, 25186.248185998287, 2985.814927540361]
[18, 1, 0.05, 0.014365585995611716, False, 8, 4, 25186.248185998287, 2985.814927540361]
[19, 1, 0.05, 0.013982434653505876, False, 8, 4, 25186.248185998287, 2985.814927540361]
[20, 1, 0.05, 0.013628391500745197, False, 8, 4, 25186.248185998287, 2985.814927540361]
[21, 1, 0.05, 0.013299948259748407, False, 8, 4, 25186.248185998287, 2985.814927540361]
[22, 1, 0.05, 0.01299416144755314, False, 8, 4, 25186.248185998287, 2985.814927540361]
[23, 1, 0.05, 0.012708540603026322, False, 8, 4, 25186.248185998287, 2985.814927540361]
[24, 1, 0.05, 0.012440962412449713, False, 8, 4, 25186.248185998287, 2985.814927540361]
[25, 1, 0.05, 0.012189603927858655, False, 8, 4, 25186.248185998287, 2985.814927540361]
[26, 1, 0.05, 0.011952890055984334, False, 8, 4, 25186.248185998287, 2985.814927540361]
[27, 1, 0.05, 0.01172945184844019, False, 8, 4, 25186.248185998287, 2985.814927540361]
[28, 1, 0.05, 0.011518093061960758, False, 8, 4, 25186.248185998287, 2985.814927540361]
[29, 1, 0.05, 0.011317763118140162, False, 8, 4, 25186.248185998287, 2985.814927540361]
[30, 1, 0.05, 0.011127535063902934, False, 8, 4, 25186.248185998287, 2985.814927540361]
[31, 1, 0.05, 0.010946587475249077, False, 8, 4, 25186.248185998287, 2985.814927540361]
[32, 1, 0.05, 0.010774189496708789, False, 8, 4, 25186.248185998287, 2985.814927540361]
[33, 1, 0.05, 0.010609688393950009, False, 8, 4, 25186.248185998287, 2985.814927540361]
[34, 1, 0.05, 0.010452499135376637, False, 8, 4, 25186.248185998287, 2985.814927540361]
[35, 1, 0.05, 0.01030209562308518, False, 8, 4, 25186.248185998287, 2985.814927540361]
[36, 1, 0.05, 0.010158003273215546, False, 8, 4, 25186.248185998287, 2985.814927540361]
[37, 1, 0.05, 0.010019792706966842, False, 8, 4, 25186.248185998287, 2985.814927540361]
[38, 1, 0.05, 0.009887074360991779, False, 8, 4, 25186.248185998287, 2985.814927540361]
[39, 1, 0.05, 0.009759493862916224, False, 8, 4, 25186.248185998287, 2985.814927540361]
[40, 1, 0.05, 0.009636728046842038, False, 8, 4, 25186.248185998287, 2985.814927540361]
[41, 1, 0.05, 0.009518481506729072, False, 8, 4, 25186.248185998287, 2985.814927540361]
[42, 1, 0.05, 0.009404483603898318, False, 8, 4, 25186.248185998287, 2985.814927540361]
[43, 1, 0.05, 0.009294485859595735, False, 8, 4, 25186.248185998287, 2985.814927540361]
[44, 1, 0.05, 0.00918825967539763, False, 8, 4, 25186.248185998287, 2985.814927540361]
[45, 1, 0.05, 0.00908559433383013, False, 8, 4, 25186.248185998287, 2985.814927540361]
[46, 1, 0.05, 0.008986295239384488, False, 8, 4, 25186.248185998287, 2985.814927540361]
[47, 1, 0.05, 0.008890182366499022, False, 8, 4, 25186.248185998287, 2985.814927540361]
[48, 1, 0.05, 0.008797088886330143, False, 8, 4, 25186.248185998287, 2985.814927540361]
[49, 1, 0.05, 0.008706859948470468, False, 8, 4, 25186.248185998287, 2985.814927540361]
[50, 1, 0.05, 0.008619351597367028, False, 8, 4, 25186.248185998287, 2985.814927540361]
[51, 1, 0.05, 0.008534429806185038, False, 8, 4, 25186.248185998287, 2985.814927540361]
[52, 1, 0.05, 0.008451969613363775, False, 8, 4, 25186.248185998287, 2985.814927540361]
[53, 1, 0.05, 0.008371854349209099, False, 8, 4, 25186.248185998287, 2985.814927540361]
[54, 1, 0.05, 0.008293974941633142, False, 8, 4, 25186.248185998287, 2985.814927540361]
[55, 1, 0.05, 0.008218229291643701, False, 8, 4, 25186.248185998287, 2985.814927540361]
[56, 1, 0.05, 0.008144521710450176, False, 8, 4, 25186.248185998287, 2985.814927540361]
[57, 1, 0.05, 0.008072762411127971, False, 8, 4, 25186.248185998287, 2985.814927540361]
[5, 2, 0.05, 0.027256783001490394, False, 2, 1, 1668.1362229210488, 1667.9707679693295]
[5, 2, 0.05, 0.027256783001490394, False, 4, 2, 25140.5665711335, 1555.9766526641993]
[5, 2, 0.05, 0.027256783001490394, False, 6, 3, 24755.10910299226, 1401.481160824394]
[5, 2, 0.05, 0.027256783001490394, False, 8, 4, 24389.67754995684, 1274.8473239665345]
[6, 2, 0.05, 0.024881924824899426, False, 2, 1, 1938.7252995597867, 1938.4926672805138]
[6, 2, 0.05, 0.024881924824899426, False, 4, 2, 25075.58460679717, 1860.3389132599957]
[6, 2, 0.05, 0.024881924824899426, False, 6, 3, 24662.991342766585, 1681.6793658582637]
[6, 2, 0.05, 0.024881924824899426, False, 8, 4, 24273.322326092202, 1531.4700573460138]
[7, 2, 0.05, 0.023036186123921516, False, 2, 1, 2192.27113688603, 2191.9617076241143]
[7, 2, 0.05, 0.023036186123921516, False, 4, 2, 25009.022007837317, 2160.54763157486]
[7, 2, 0.05, 0.023036186123921516, False, 6, 3, 24569.010799318552, 1960.7311613267352]
[7, 2, 0.05, 0.023036186123921516, False, 8, 4, 24155.049050160524, 1787.7549340036135]
[8, 2, 0.05, 0.021548378993417577, False, 2, 1, 2426.1615344360494, 2425.7671868411935]
[8, 2, 0.05, 0.021548378993417577, False, 4, 2, 2456.097942679672, 2455.2384018728553]
[8, 2, 0.05, 0.021548378993417577, False, 6, 3, 24472.43193592178, 2238.294436414639]
[8, 2, 0.05, 0.021548378993417577, False, 8, 4, 24043.27041676415, 2043.630523826781]
[9, 2, 0.05, 0.020316006546431092, False, 2, 1, 2637.302954911625, 2636.8175656122457]
[9, 2, 0.05, 0.020316006546431092, False, 4, 2, 2736.095123569095, 2735.001882450108]
[9, 2, 0.05, 0.020316006546431092, False, 6, 3, 24372.657811864403, 2514.122943484949]
[9, 2, 0.05, 0.020316006546431092, False, 8, 4, 23931.980929614663, 2299.005246357755]
[10, 2, 0.05, 0.019273456093684076, False, 2, 1, 2832.311143166468, 2831.729108027649]
[10, 2, 0.05, 0.019273456093684076, False, 4, 2, 3008.721903325087, 3007.3689445971368]
[10, 2, 0.05, 0.019273456093684076, False, 6, 3, 24269.167949043553, 2787.9752349351756]
[10, 2, 0.05, 0.019273456093684076, False, 8, 4, 23816.79074206573, 2553.6281966890224]
[11, 2, 0.05, 0.01837651935079526, False, 2, 1, 3012.8236255559696, 3012.1402688595817]
[11, 2, 0.05, 0.01837651935079526, False, 4, 2, 3273.8653310527948, 3272.2272404140426]
[11, 2, 0.05, 0.01837651935079526, False, 6, 3, 24161.483423938662, 3059.6335264341456]
[11, 2, 0.05, 0.01837651935079526, False, 8, 4, 23697.191858860027, 2807.3221515084333]
[12, 2, 0.05, 0.017594177772660285, False, 2, 1, 3182.1375532079546, 3181.3485193115657]
[12, 2, 0.05, 0.017594177772660285, False, 4, 2, 3531.4718554084156, 3529.5239946438614]
[12, 2, 0.05, 0.017594177772660285, False, 6, 3, 24056.820100889312, 3329.1443489409908]
[12, 2, 0.05, 0.017594177772660285, False, 8, 4, 23572.7038061207, 3059.958271107631]
[13, 2, 0.05, 0.01690393922672755, False, 2, 1, 3340.0962794459347, 3339.1981604776156]
